,sofifa_id,player_url,long_name,player_positions,overall,age,height_cm,weight_kg,club_name,club_jersey_number,nationality_name,pace,shooting,passing,dribbling,defending,physic,power_shot_power,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,player_face_url,club_logo_url,nation_logo_url,nation_flag_url,position_category
323,241171,https://sofifa.com/player/241171/armando-obispo/220002,Armando Obispo,CB,71,22,185,79,PSV,4.0,Netherlands,74.0,42.0,57.0,60.0,70.0,76.0,62,12,14,11,8,8,,https://cdn.sofifa.net/players/241/171/22_120.png,https://cdn.sofifa.net/teams/247/60.png,,https://cdn.sofifa.net/flags/nl.png,Defender
324,241160,https://sofifa.com/player/241160/george-mceachran/220002,George McEachran,"CM, CDM",60,20,172,65,Chelsea,41.0,England,61.0,45.0,63.0,64.0,49.0,44.0,47,8,14,7,10,5,,https://cdn.sofifa.net/players/241/160/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Midfielder
325,241096,https://sofifa.com/player/241096/sandro-tonali/220002,Sandro Tonali,"CDM, CM",77,21,181,79,AC Milan,8.0,Italy,78.0,65.0,77.0,76.0,72.0,76.0,75,13,9,8,7,7,,https://cdn.sofifa.net/players/241/096/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/it.png,Midfielder
326,241084,https://sofifa.com/player/241084/luis-diaz/220002,Luis Fernando Díaz Marulanda,LM,80,24,180,73,FC Porto,7.0,Colombia,92.0,77.0,70.0,82.0,32.0,71.0,82,10,13,13,14,14,,https://cdn.sofifa.net/players/241/084/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/co.png,Midfielder
327,240976,https://sofifa.com/player/240976/marcelo-saracchi/220002,Marcelo Josemir Saracchi Pintos,LB,74,23,172,68,RB Leipzig,43.0,Uruguay,82.0,63.0,70.0,75.0,69.0,69.0,68,8,8,11,10,9,,https://cdn.sofifa.net/players/240/976/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,,https://cdn.sofifa.net/flags/uy.png,Defender
328,240950,https://sofifa.com/player/240950/pedro-antonio-pereira-goncalves/220002,Pedro António Pereira Gonçalves,"RW, CM",81,23,173,65,Sporting CP,28.0,Portugal,76.0,81.0,79.0,84.0,56.0,65.0,81,15,11,15,7,8,,https://cdn.sofifa.net/players/240/950/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/pt.png,Midfielder
329,240938,https://sofifa.com/player/240938/junior-messias/220002,Junior Walter Messias,"CAM, CF, CM",74,30,179,70,AC Milan,30.0,Brazil,82.0,68.0,72.0,76.0,37.0,54.0,68,8,8,15,9,12,,https://cdn.sofifa.net/players/240/938/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/br.png,Midfielder
330,240926,https://sofifa.com/player/240926/nathaniel-phillips/220002,Nathaniel Phillips,CB,73,24,190,84,Liverpool,47.0,England,53.0,30.0,49.0,51.0,73.0,78.0,49,9,6,6,12,10,,https://cdn.sofifa.net/players/240/926/22_120.png,https://cdn.sofifa.net/teams/9/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Defender
331,240913,https://sofifa.com/player/240913/caoimhin-kelleher/220002,Caoimhin Kelleher,GK,67,22,188,74,Liverpool,62.0,Republic of Ireland,,,,,,,50,67,63,67,64,70,40.0,https://cdn.sofifa.net/players/240/913/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/teams/1355/60.png,https://cdn.sofifa.net/flags/ie.png,Goalkeeper
332,240740,https://sofifa.com/player/240740/callum-hudson-odoi/220002,Callum Hudson-Odoi,"RW, LW",77,20,178,79,Chelsea,20.0,England,82.0,67.0,74.0,81.0,40.0,59.0,67,14,13,11,15,5,,https://cdn.sofifa.net/players/240/740/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Forward
333,240709,https://sofifa.com/player/240709/ridle-baku/220002,Ridle Bote Baku,"RM, RB, CM",80,23,176,75,VfL Wolfsburg,20.0,Germany,84.0,73.0,73.0,81.0,70.0,78.0,77,12,8,7,10,9,,https://cdn.sofifa.net/players/240/709/22_120.png,https://cdn.sofifa.net/teams/175/60.png,,https://cdn.sofifa.net/flags/de.png,Defender
334,240702,https://sofifa.com/player/240702/roman-yaremchuk/220002,Roman Yaremchuk,ST,77,25,191,79,SL Benfica,15.0,Ukraine,79.0,76.0,70.0,71.0,45.0,75.0,77,14,15,13,7,13,,https://cdn.sofifa.net/players/240/702/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png,Forward
335,240679,https://sofifa.com/player/240679/teun-koopmeiners/220002,Teun Koopmeiners,"CDM, CM, CB",79,23,183,77,Atalanta,7.0,Netherlands,65.0,72.0,79.0,72.0,76.0,77.0,78,14,8,14,12,10,,https://cdn.sofifa.net/players/240/679/22_120.png,https://cdn.sofifa.net/teams/39/60.png,https://cdn.sofifa.net/teams/105035/60.png,https://cdn.sofifa.net/flags/nl.png,Defender
336,240507,https://sofifa.com/player/240507/angel-gomes/220002,Adilson Angel Abreu de Almeida Gomes,"LM, ST",71,20,168,56,LOSC Lille,20.0,England,75.0,70.0,69.0,74.0,40.0,58.0,69,14,15,14,6,14,,https://cdn.sofifa.net/players/240/507/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Midfielder
337,240371,https://sofifa.com/player/240371/adam-jakubech/220002,Adam Jakubech,GK,68,24,188,82,LOSC Lille,16.0,Slovakia,,,,,,,48,71,63,64,67,69,39.0,https://cdn.sofifa.net/players/240/371/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/sk.png,Goalkeeper
338,240277,https://sofifa.com/player/240277/matteo-gabbia/220002,Matteo Gabbia,CB,68,21,185,78,AC Milan,46.0,Italy,52.0,33.0,42.0,52.0,72.0,71.0,52,11,5,12,14,14,,https://cdn.sofifa.net/players/240/277/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/it.png,Defender
339,240243,https://sofifa.com/player/240243/matheus-santos-carneiro-da-cunha/220002,Matheus Santos Carneiro Da Cunha,"CAM, LM, ST",79,22,183,76,Atlético de Madrid,19.0,Brazil,85.0,78.0,74.0,84.0,31.0,69.0,77,8,7,13,13,11,,https://cdn.sofifa.net/players/240/243/22_120.png,https://cdn.sofifa.net/teams/240/60.png,,https://cdn.sofifa.net/flags/br.png,Midfielder
340,240130,https://sofifa.com/player/240130/eder-gabriel-militao/220002,Éder Gabriel Militão,CB,82,23,186,78,Real Madrid CF,3.0,Brazil,83.0,50.0,69.0,71.0,83.0,82.0,62,11,8,15,12,15,,https://cdn.sofifa.net/players/240/130/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/br.png,Defender
341,239956,https://sofifa.com/player/239956/myron-boadu/220002,Myron Boadu,ST,76,20,183,67,AS Monaco,9.0,Netherlands,89.0,75.0,61.0,76.0,28.0,66.0,77,9,15,14,6,11,,https://cdn.sofifa.net/players/239/956/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/nl.png,Forward
342,239881,https://sofifa.com/player/239881/danilo-pereira-da-silva/220002,Danilo Pereira Da Silva,ST,70,22,174,66,Ajax,9.0,Brazil,76.0,70.0,58.0,73.0,22.0,65.0,67,10,9,9,8,11,,https://cdn.sofifa.net/players/239/881/22_120.png,https://cdn.sofifa.net/teams/245/60.png,,https://cdn.sofifa.net/flags/br.png,Forward
343,239818,https://sofifa.com/player/239818/ruben-santos-gato-alves-dias/220002,Rúben dos Santos Gato Alves Dias,CB,87,24,187,82,Manchester City,3.0,Portugal,61.0,38.0,65.0,68.0,88.0,88.0,74,7,8,13,7,12,,https://cdn.sofifa.net/players/239/818/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,Defender
344,239816,https://sofifa.com/player/239816/nico-mantl/220002,Nico Mantl,GK,70,21,193,88,FC Red Bull Salzburg,1.0,Germany,,,,,,,50,71,70,66,69,72,33.0,https://cdn.sofifa.net/players/239/816/22_120.png,https://cdn.sofifa.net/teams/191/60.png,,https://cdn.sofifa.net/flags/de.png,Goalkeeper
345,239744,https://sofifa.com/player/239744/michael-cuisance/220002,Michaël Bruno Dominique Cuisance,"CM, CAM, CDM",73,21,181,74,FC Bayern München,17.0,France,69.0,67.0,78.0,77.0,53.0,62.0,78,9,14,11,8,15,,https://cdn.sofifa.net/players/239/744/22_120.png,https://cdn.sofifa.net/teams/21/60.png,,https://cdn.sofifa.net/flags/fr.png,Midfielder
346,239613,https://sofifa.com/player/239613/matteo-pessina/220002,Matteo Pessina,"CAM, CM, CF",78,24,183,75,Atalanta,32.0,Italy,70.0,70.0,74.0,78.0,67.0,72.0,66,13,9,7,13,7,,https://cdn.sofifa.net/players/239/613/22_120.png,https://cdn.sofifa.net/teams/39/60.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png,Midfielder
347,239589,https://sofifa.com/player/239589/wilfried-kanga/220002,Aka Wilfried Kanga,ST,66,23,189,90,BSC Young Boys,9.0,France,72.0,63.0,59.0,68.0,24.0,62.0,65,7,13,14,7,14,,https://cdn.sofifa.net/players/239/589/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/fr.png,Forward
348,239380,https://sofifa.com/player/239380/noa-lang/220002,Noa Noëll Lang,"LW, RW, CAM",78,22,179,69,Club Brugge KV,10.0,Netherlands,82.0,74.0,72.0,82.0,51.0,67.0,72,13,7,13,12,12,,https://cdn.sofifa.net/players/239/380/22_120.png,https://cdn.sofifa.net/teams/231/60.png,,https://cdn.sofifa.net/flags/nl.png,Midfielder
349,239379,https://sofifa.com/player/239379/victor-jensen/220002,Victor Christoffer Jensen,CAM,66,21,175,70,Ajax,26.0,Denmark,71.0,58.0,63.0,69.0,41.0,54.0,58,6,12,6,15,5,,https://cdn.sofifa.net/players/239/379/22_120.png,https://cdn.sofifa.net/teams/245/60.png,,https://cdn.sofifa.net/flags/dk.png,Midfielder
350,239364,https://sofifa.com/player/239364/philipp-kohn/220002,Philipp Köhn,GK,67,23,190,80,FC Red Bull Salzburg,18.0,Switzerland,,,,,,,47,69,64,62,65,68,27.0,https://cdn.sofifa.net/players/239/364/22_120.png,https://cdn.sofifa.net/teams/191/60.png,,https://cdn.sofifa.net/flags/ch.png,Goalkeeper
351,239363,https://sofifa.com/player/239363/kouadio-yves-dabila/220002,Kouadio-Yves Dabila,CB,67,24,183,80,LOSC Lille,25.0,Côte d'Ivoire,54.0,31.0,47.0,54.0,69.0,67.0,48,12,7,15,15,7,,https://cdn.sofifa.net/players/239/363/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/ci.png,Defender
352,239335,https://sofifa.com/player/239335/oscar-rodriguez-arnaiz/220002,Óscar Rodríguez Arnaiz,"CAM, CM, RM",75,23,174,68,Sevilla FC,14.0,Spain,63.0,74.0,74.0,77.0,49.0,55.0,72,12,7,9,11,7,,https://cdn.sofifa.net/players/239/335/22_120.png,https://cdn.sofifa.net/teams/481/60.png,,https://cdn.sofifa.net/flags/es.png,Midfielder
353,239301,https://sofifa.com/player/239301/lisandro-martinez/220002,Lisandro Martínez,"CB, LB, CDM",79,23,178,77,Ajax,21.0,Argentina,71.0,58.0,73.0,76.0,79.0,80.0,68,6,14,13,14,8,,https://cdn.sofifa.net/players/239/301/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png,Defender
354,239085,https://sofifa.com/player/239085/erling-haaland/220002,Erling Braut Haaland,ST,88,20,194,94,Borussia Dortmund,9.0,Norway,89.0,91.0,65.0,80.0,45.0,88.0,94,7,14,13,11,7,,https://cdn.sofifa.net/players/239/085/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/teams/1352/60.png,https://cdn.sofifa.net/flags/no.png,Forward
355,239053,https://sofifa.com/player/239053/federico-valverde/220002,Federico Santiago Valverde Dipetta,CM,83,22,182,78,Real Madrid CF,15.0,Uruguay,86.0,74.0,78.0,79.0,77.0,80.0,80,6,10,6,15,8,,https://cdn.sofifa.net/players/239/053/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/uy.png,Midfielder
356,238896,https://sofifa.com/player/238896/eduardo-gabriel-aquino-cossa/220002,Eduardo Gabriel Aquino Cossa,"LW, RW",77,24,175,66,FC Porto,11.0,Brazil,85.0,67.0,68.0,80.0,29.0,46.0,52,14,6,13,10,9,,https://cdn.sofifa.net/players/238/896/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/br.png,Forward
357,238873,https://sofifa.com/player/238873/pietro-pellegri/220002,Pietro Pellegri,ST,68,20,188,80,AC Milan,64.0,Italy,69.0,67.0,55.0,66.0,21.0,63.0,70,7,14,6,8,14,,https://cdn.sofifa.net/players/238/873/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/it.png,Forward
358,238858,https://sofifa.com/player/238858/bruno-vinicius-souza-ramos/220002,Bruno Vinícius Souza Ramos,"RW, LW",75,24,175,72,Sporting CP,7.0,Brazil,79.0,67.0,71.0,80.0,46.0,61.0,73,7,13,8,10,6,,https://cdn.sofifa.net/players/238/858/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/br.png,Forward
359,238857,https://sofifa.com/player/238857/wilson-migueis-manafa-janco/220002,Wilson Miguéis Manafá Jancó,"RB, LB",77,26,177,69,FC Porto,18.0,Portugal,87.0,60.0,67.0,76.0,70.0,69.0,66,6,6,7,11,10,,https://cdn.sofifa.net/players/238/857/22_120.png,https://cdn.sofifa.net/teams/236/60.png,,https://cdn.sofifa.net/flags/pt.png,Defender
360,238820,https://sofifa.com/player/238820/quentin-maceiras/220002,Quentin Maceiras Pralong,"RB, RWB",66,25,180,75,BSC Young Boys,24.0,Switzerland,81.0,57.0,60.0,66.0,62.0,69.0,60,14,10,9,13,7,,https://cdn.sofifa.net/players/238/820/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/ch.png,Defender
361,238794,https://sofifa.com/player/238794/vinicius-jose-de-oliveira-junior/220002,Vinícius José Paixão de Oliveira Júnior,LW,80,20,176,73,Real Madrid CF,20.0,Brazil,95.0,70.0,71.0,87.0,29.0,66.0,73,5,7,7,7,10,,https://cdn.sofifa.net/players/238/794/22_120.png,https://cdn.sofifa.net/teams/243/60.png,,https://cdn.sofifa.net/flags/br.png,Forward
362,238744,https://sofifa.com/player/238744/weston-mckennie/220002,Weston James Earl McKennie,"CM, RM, LM",77,22,183,84,Juventus,14.0,United States,81.0,71.0,74.0,76.0,76.0,83.0,74,7,9,12,9,11,,https://cdn.sofifa.net/players/238/744/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png,Midfielder
363,238656,https://sofifa.com/player/238656/steffen-tigges/220002,Steffen Tigges,ST,66,22,193,90,Borussia Dortmund,27.0,Germany,57.0,67.0,55.0,55.0,42.0,79.0,75,6,13,14,11,10,,https://cdn.sofifa.net/players/238/656/22_120.png,https://cdn.sofifa.net/teams/22/60.png,,https://cdn.sofifa.net/flags/de.png,Forward
364,238497,https://sofifa.com/player/238497/marvin-spielmann/220002,Marvin Spielmann,LM,69,25,181,73,BSC Young Boys,7.0,Switzerland,85.0,68.0,64.0,69.0,36.0,60.0,75,15,10,12,12,8,,https://cdn.sofifa.net/players/238/497/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/ch.png,Midfielder
365,238476,https://sofifa.com/player/238476/dan-axel-zagadou/220002,Dan-Axel Zagadou,CB,78,22,196,90,Borussia Dortmund,5.0,France,59.0,34.0,61.0,52.0,80.0,80.0,66,9,13,5,14,14,,https://cdn.sofifa.net/players/238/476/22_120.png,https://cdn.sofifa.net/teams/22/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
366,238463,https://sofifa.com/player/238463/amadou-haidara/220002,Amadou Haïdara,"CM, RM, LM",78,23,175,72,RB Leipzig,8.0,Mali,70.0,72.0,76.0,80.0,68.0,70.0,77,7,11,8,7,10,,https://cdn.sofifa.net/players/238/463/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,,https://cdn.sofifa.net/flags/ml.png,Midfielder
367,238370,https://sofifa.com/player/238370/marin-pongracic/220002,Marin Pongračić,CB,75,23,190,95,Borussia Dortmund,34.0,Croatia,72.0,26.0,51.0,63.0,74.0,78.0,40,6,6,14,8,5,,https://cdn.sofifa.net/players/238/370/22_120.png,https://cdn.sofifa.net/teams/22/60.png,,https://cdn.sofifa.net/flags/hr.png,Defender
368,238227,https://sofifa.com/player/238227/krepin-diatta/220002,Krépin Diatta,RM,76,22,175,69,AS Monaco,27.0,Senegal,93.0,69.0,66.0,78.0,47.0,69.0,73,10,8,11,11,12,,https://cdn.sofifa.net/players/238/227/22_120.png,https://cdn.sofifa.net/teams/69/60.png,,https://cdn.sofifa.net/flags/sn.png,Midfielder
369,238222,https://sofifa.com/player/238222/felix-beijmo/220002,Felix Beijmo,RB,67,23,186,82,Malmö FF,14.0,Sweden,80.0,37.0,53.0,60.0,62.0,73.0,66,6,6,11,8,6,,https://cdn.sofifa.net/players/238/222/22_120.png,https://cdn.sofifa.net/teams/320/60.png,,https://cdn.sofifa.net/flags/se.png,Defender
370,238189,https://sofifa.com/player/238189/tariq-uwakwe/220002,Tariq Uwakwe,LWB,63,21,183,64,Chelsea,53.0,England,74.0,52.0,55.0,57.0,57.0,62.0,55,10,9,14,13,10,,https://cdn.sofifa.net/players/238/189/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Defender
371,238160,https://sofifa.com/player/238160/merih-demiral/220002,Merih Demiral,CB,77,23,190,86,Atalanta,28.0,Turkey,73.0,39.0,47.0,60.0,79.0,80.0,60,15,7,13,6,11,,https://cdn.sofifa.net/players/238/160/22_120.png,https://cdn.sofifa.net/teams/39/60.png,,https://cdn.sofifa.net/flags/tr.png,Defender
372,238074,https://sofifa.com/player/238074/reece-james/220002,Reece James,"RWB, RB",81,21,178,87,Chelsea,24.0,England,80.0,58.0,77.0,77.0,76.0,80.0,75,8,12,7,13,11,,https://cdn.sofifa.net/players/238/074/22_120.png,https://cdn.sofifa.net/teams/5/60.png,,https://cdn.sofifa.net/flags/gb-eng.png,Defender
373,237942,https://sofifa.com/player/237942/pervis-estupinan/220002,Pervis Josué Estupiñán Tenorio,"LB, LWB",79,23,175,78,Villarreal CF,12.0,Ecuador,82.0,34.0,68.0,72.0,75.0,75.0,41,14,7,14,7,7,,https://cdn.sofifa.net/players/237/942/22_120.png,https://cdn.sofifa.net/teams/483/60.png,,https://cdn.sofifa.net/flags/ec.png,Defender
374,237823,https://sofifa.com/player/237823/hiroki-abe/220002,安部 裕葵,LM,68,22,171,65,FC Barcelona,35.0,Japan,89.0,61.0,56.0,71.0,33.0,59.0,66,12,12,9,8,7,,https://cdn.sofifa.net/players/237/823/22_120.png,https://cdn.sofifa.net/teams/241/60.png,,https://cdn.sofifa.net/flags/jp.png,Midfielder
375,237704,https://sofifa.com/player/237704/joao-manuel-neves-virginia/220002,João Manuel Neves Virgínia,GK,66,21,191,83,Sporting CP,31.0,Portugal,,,,,,,49,67,63,65,63,70,52.0,https://cdn.sofifa.net/players/237/704/22_120.png,https://cdn.sofifa.net/teams/237/60.png,,https://cdn.sofifa.net/flags/pt.png,Goalkeeper
376,237692,https://sofifa.com/player/237692/phil-foden/220002,Philip Foden,"CAM, LW, CM",84,21,171,69,Manchester City,47.0,England,84.0,78.0,80.0,87.0,56.0,57.0,82,8,15,6,10,13,,https://cdn.sofifa.net/players/237/692/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/teams/1318/60.png,https://cdn.sofifa.net/flags/gb-eng.png,Midfielder
377,237678,https://sofifa.com/player/237678/ibrahima-konate/220002,Ibrahima Konaté,CB,78,22,194,95,Liverpool,5.0,France,71.0,34.0,57.0,67.0,80.0,76.0,45,9,7,9,9,15,,https://cdn.sofifa.net/players/237/678/22_120.png,https://cdn.sofifa.net/teams/9/60.png,,https://cdn.sofifa.net/flags/fr.png,Defender
378,237383,https://sofifa.com/player/237383/alessandro-bastoni/220002,Alessandro Bastoni,CB,80,22,190,75,Inter,95.0,Italy,65.0,33.0,65.0,69.0,82.0,80.0,49,11,5,9,11,12,,https://cdn.sofifa.net/players/237/383/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/teams/1343/60.png,https://cdn.sofifa.net/flags/it.png,Defender
379,237238,https://sofifa.com/player/237238/scott-mctominay/220002,Scott McTominay,"CDM, CM",80,24,193,88,Manchester United,39.0,Scotland,66.0,75.0,75.0,75.0,78.0,84.0,85,9,6,6,10,11,,https://cdn.sofifa.net/players/237/238/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/teams/1359/60.png,https://cdn.sofifa.net/flags/gb-sct.png,Midfielder
380,237221,https://sofifa.com/player/237221/juan-foyth/220002,Juan Marcos Foyth,"CB, RB, CDM",75,23,187,69,Villarreal CF,8.0,Argentina,66.0,45.0,67.0,72.0,76.0,73.0,56,8,15,7,14,9,,https://cdn.sofifa.net/players/237/221/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/teams/1369/60.png,https://cdn.sofifa.net/flags/ar.png,Defender
381,237209,https://sofifa.com/player/237209/matej-mitrovic/220002,Matej Mitrović,CB,71,27,187,85,Club Brugge KV,15.0,Croatia,45.0,50.0,57.0,59.0,73.0,73.0,68,13,9,10,7,9,,https://cdn.sofifa.net/players/237/209/22_120.png,https://cdn.sofifa.net/teams/231/60.png,,https://cdn.sofifa.net/flags/hr.png,Defender
382,237156,https://sofifa.com/player/237156/moussa-wague/220002,Moussa Wagué,"RB, RWB, LB",70,22,177,70,FC Barcelona,40.0,Senegal,77.0,40.0,61.0,71.0,67.0,66.0,56,11,10,12,15,15,,https://cdn.sofifa.net/players/237/156/22_120.png,https://cdn.sofifa.net/teams/241/60.png,,https://cdn.sofifa.net/flags/sn.png,Defender
383,237109,https://sofifa.com/player/237109/oleksandr-karavaev/220002,Oleksandr Karavaev,"RM, RB",73,29,175,71,Dynamo Kyiv,20.0,Ukraine,79.0,54.0,70.0,71.0,58.0,65.0,55,11,10,14,13,13,,https://cdn.sofifa.net/players/237/109/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/teams/1366/60.png,https://cdn.sofifa.net/flags/ua.png,Defender
384,236898,https://sofifa.com/player/236898/michel-aebischer/220002,Michel Aebischer,"CM, CDM",75,24,183,74,BSC Young Boys,20.0,Switzerland,72.0,65.0,75.0,75.0,65.0,75.0,68,10,9,15,9,15,,https://cdn.sofifa.net/players/236/898/22_120.png,https://cdn.sofifa.net/teams/900/60.png,,https://cdn.sofifa.net/flags/ch.png,Midfielder
385,236822,https://sofifa.com/player/236822/gabriel-gudmundsson/220002,Gabriel Gudmundsson,"LB, LM",73,22,181,72,LOSC Lille,5.0,Sweden,87.0,64.0,67.0,72.0,66.0,70.0,75,12,10,7,6,8,,https://cdn.sofifa.net/players/236/822/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/se.png,Defender
386,236772,https://sofifa.com/player/236772/dominik-szoboszlai/220002,Dominik Szoboszlai,"CAM, LM",77,20,186,74,RB Leipzig,17.0,Hungary,79.0,78.0,79.0,79.0,34.0,64.0,84,10,10,13,10,6,,https://cdn.sofifa.net/players/236/772/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/teams/1886/60.png,https://cdn.sofifa.net/flags/hu.png,Midfielder
387,236723,https://sofifa.com/player/236723/fode-ballo-toure/220002,Fodé Ballo-Touré,"LB, LM",72,24,182,70,AC Milan,5.0,Senegal,85.0,51.0,67.0,70.0,66.0,72.0,56,14,14,7,11,8,,https://cdn.sofifa.net/players/236/723/22_120.png,https://cdn.sofifa.net/teams/47/60.png,,https://cdn.sofifa.net/flags/sn.png,Defender
388,236639,https://sofifa.com/player/236639/miguel-angelo-da-silva-rocha/220002,Miguel Ângelo da Silva Rocha,"CDM, CM",77,26,186,83,LOSC Lille,8.0,Portugal,55.0,61.0,74.0,75.0,71.0,77.0,81,7,5,11,5,6,,https://cdn.sofifa.net/players/236/639/22_120.png,https://cdn.sofifa.net/teams/65/60.png,,https://cdn.sofifa.net/flags/pt.png,Midfielder
